pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
SL,2019/4/20,86.9,-3.492,5.2809,Max Scherzer,500743,453286,single,hit_into_play_no_out,,,,,5,Miguel Rojas singles on a line drive to right fielder Adam Eaton.  ,R,R,R,MIA,WSH,X,9,line_drive,1,2,2019,0.295,0.0131,0.1853,2.2949,null,null,null,0,2,Bot,160.26,104.82,,,543228,,190420_224203,8.1659,-126.2933,-1.0235,1.6061,23.7668,-32.054,3.1627,1.5057,239,76.4,25.7,86.703,2311,6.064,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.4359,0.521,0.486,0.9,1,1,0,4,15,4,Slider,2,0,2,0,0,2,2,0,Standard,Strategic
SL,2019/4/20,84.1,-3.5861,5.3319,Max Scherzer,500743,453286,null,ball,,,,,13,null,R,R,R,MIA,WSH,B,null,null,0,2,2019,0.3667,-0.3519,-0.6088,0.7768,null,null,null,0,2,Bot,null,null,,,543228,,190420_224135,6.1528,-122.3163,-3.4726,2.4563,23.6874,-35.2276,3.0838,1.52,null,null,null,83.763,2303,6.055,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.4449,null,null,null,null,null,null,null,15,3,Slider,2,0,2,0,0,2,2,0,Standard,Strategic
FF,2019/4/20,95.8,-3.6995,5.3529,Max Scherzer,500743,453286,null,swinging_strike,,,,,5,null,R,R,R,MIA,WSH,S,null,null,0,1,2019,-0.6411,1.3066,-0.2725,2.0338,null,null,null,0,2,Bot,null,null,,,543228,,190420_224113,10.4171,-139.0498,-6.0651,-10.404,28.0002,-14.2286,3.0981,1.52,null,null,null,95.629,2577,6.104,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.3959,null,null,null,null,null,null,null,15,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard
FF,2019/4/20,94.2,-3.4444,5.3292,Max Scherzer,500743,453286,null,foul,,,,,6,null,R,R,R,MIA,WSH,S,null,null,0,0,2019,-0.8926,1.3078,0.3105,2.4112,null,null,null,0,2,Bot,null,null,,,543228,,190420_224050,11.5579,-136.62,-4.6812,-13.3749,27.3597,-15.2503,3.22,1.52,null,null,null,93.503,2552,5.859,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.6404,null,null,null,null,null,null,null,15,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard
SL,2019/4/20,87.3,-3.6407,5.1058,Max Scherzer,595751,453286,field_out,hit_into_play,,,,,8,Jorge Alfaro flies out to center fielder Victor Robles.  ,R,R,R,MIA,WSH,X,8,fly_ball,1,1,2019,0.2309,0.0865,0.2168,1.8619,null,516770,null,2,1,Bot,159.56,51.18,,,543228,,190420_223017,8.688,-126.7916,-1.8254,0.7903,24.037,-31.1505,3.2985,1.54,357,97.5,33.9,86.28,2358,5.581,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.9188,0.25,0.44,0,1,0,0,5,10,3,Slider,2,0,2,0,0,2,2,0,Standard,Standard
FF,2019/4/20,95.8,-3.5677,5.0646,Max Scherzer,595751,453286,null,ball,,,,,3,null,R,R,R,MIA,WSH,B,null,null,0,1,2019,-0.9655,1.0472,0.6501,3.2779,null,516770,null,2,1,Bot,null,null,,,543228,,190420_222944,13.1117,-138.9447,-1.4243,-15.0297,28.2855,-18.6975,3.1983,1.5257,null,null,null,95.04,2542,5.827,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.6727,null,null,null,null,null,null,null,10,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard
FF,2019/4/20,96.9,-3.5982,5.1101,Max Scherzer,595751,453286,null,called_strike,,,,,8,null,R,R,R,MIA,WSH,S,null,null,0,0,2019,-1.0265,1.1289,0.2734,1.66,null,516770,null,2,1,Bot,null,null,,,543228,,190420_222918,12.4914,-140.4953,-6.1226,-16.0827,29.9401,-16.3341,3.3628,1.54,null,null,null,96.037,2604,5.861,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.6385,null,null,null,null,null,null,null,10,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard
SL,2019/4/20,86.1,-3.6759,5.2439,Max Scherzer,516770,453286,single,hit_into_play_score,,,,,5,Starlin Castro singles on a line drive to left fielder Juan Soto.   Brian Anderson scores.    Starlin Castro to 2nd.  ,R,R,R,MIA,WSH,X,7,line_drive,0,0,2019,0.1278,0.1918,0.0905,2.4233,null,605119,null,2,1,Bot,90.09,92.04,,,543228,,190420_222820,8.5652,-125.0733,-0.8308,-0.3512,24.2848,-30.2857,3.4473,1.6244,194,94.9,10.1,85.076,2408,5.637,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.8629,0.705,0.661,0.9,1,1,0,4,9,1,Slider,1,0,1,0,0,1,1,0,Standard,Standard
FF,2019/4/20,96.1,-3.5175,5.1558,Max Scherzer,435522,453286,strikeout,swinging_strike,,,,,3,Neil Walker strikes out swinging.  ,R,L,R,MIA,WSH,S,2,null,0,2,2019,-0.7802,1.0504,0.3839,2.8203,null,605119,null,1,1,Bot,null,null,,,543228,,190420_222731,12.0177,-139.5792,-2.9758,-12.5885,27.7657,-18.0542,3.3615,1.61,null,null,null,96.056,2570,6.108,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.3911,null,null,0,1,0,0,null,8,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
FC,2019/4/20,91.1,-3.723,5.0936,Max Scherzer,435522,453286,null,foul,,,,,2,null,R,L,R,MIA,WSH,S,null,null,0,1,2019,-0.1803,0.4679,0.1,3.058,null,605119,null,1,1,Bot,null,null,,,543228,,190420_222659,9.8184,-132.32,-0.2287,-3.9564,25.3489,-26.9748,3.39,1.61,173,67.8,32.1,90.097,2413,5.549,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.9501,null,null,null,null,null,null,null,8,2,Cutter,1,0,1,0,0,1,1,0,Standard,Standard
FF,2019/4/20,95.4,-3.5147,5.1757,Max Scherzer,435522,453286,null,called_strike,,,,,5,null,R,L,R,MIA,WSH,S,null,null,0,0,2019,-0.7777,0.8221,-0.2335,2.5089,null,605119,null,1,1,Bot,null,null,,,543228,,190420_222638,10.222,-138.5276,-3.1849,-11.9607,28.05,-21.2932,3.39,1.61,null,null,null,94.729,2511,5.807,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.6926,null,null,null,null,null,null,null,8,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
CU,2019/4/20,77.8,-3.4187,5.3415,Max Scherzer,605119,453286,double,hit_into_play_score,,,,,1,Brian Anderson doubles (3) on a sharp line drive to left fielder Juan Soto.   Curtis Granderson scores.  ,R,R,R,MIA,WSH,X,7,line_drive,0,1,2019,1.2068,-0.8469,-0.5232,2.8608,null,null,434158,1,1,Bot,23.34,85.45,,,543228,,190420_222535,4.0064,-113.0127,2.9005,9.1111,19.3679,-39.8305,3.1477,1.4844,357,103.4,18.6,75.608,2646,4.653,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,55.8464,0.574,0.733,1.25,1,1,1,5,7,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/4/20,94.7,-3.4566,5.1476,Max Scherzer,605119,453286,null,foul,,,,,6,null,R,R,R,MIA,WSH,S,null,null,0,0,2019,-0.8848,1.1854,0.5536,2.2531,null,null,434158,1,1,Bot,null,null,,,543228,,190420_222457,12.2538,-137.315,-4.4256,-13.5677,28.1469,-16.6782,3.39,1.57,53,44,11.4,93.886,2505,5.842,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.6577,null,null,null,null,null,null,null,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019/4/20,86.5,-3.5902,5.1257,Max Scherzer,445988,453286,strikeout,swinging_strike,,,,,14,Martin Prado strikes out swinging.  ,R,R,R,MIA,WSH,S,2,null,2,2,2019,0.1997,0.085,1.0291,1.851,null,null,434158,0,1,Bot,null,null,,,543228,,190420_222415,10.5397,-125.6239,-1.7677,0.0816,24.0453,-31.1608,3.0348,1.49,null,null,null,86.122,2365,6.032,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.4673,null,null,0,1,0,0,null,6,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019/4/20,84.7,-3.6113,5.1715,Max Scherzer,445988,453286,null,foul,,,,,13,null,R,R,R,MIA,WSH,S,null,null,2,2,2019,-1.2009,0.2108,-1.4077,2.0698,null,null,434158,0,1,Bot,null,null,,,543228,,190420_222345,7.528,-123.2424,-1.3817,-13.6361,21.8502,-29.9647,3.22,1.49,287,91,21,85.046,1429,6.278,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.2219,null,null,null,null,null,null,null,6,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FC,2019/4/20,90.9,-3.5252,5.2147,Max Scherzer,445988,453286,null,ball,,,,,12,null,R,R,R,MIA,WSH,B,null,null,1,2,2019,0.024,0.497,1.0685,3.4746,null,null,434158,0,1,Bot,null,null,,,543228,,190420_222313,11.2983,-131.8857,0.4712,-1.8603,24.9342,-26.7694,2.9919,1.4472,null,null,null,90.066,2467,5.694,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.8058,null,null,null,null,null,null,null,6,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019/4/20,86.6,-3.5099,5.1186,Max Scherzer,445988,453286,null,blocked_ball,,,,,14,null,R,R,R,MIA,WSH,B,null,null,0,2,2019,0.1851,0.2014,1.0842,0.7104,null,null,434158,0,1,Bot,null,null,,,543228,,190420_222245,10.4727,-125.6196,-4.6947,0.0399,22.7866,-29.4283,3.0348,1.4615,null,null,null,85.983,2494,5.835,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.6644,null,null,null,null,null,null,null,6,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/4/20,94.2,-3.5148,5.2863,Max Scherzer,445988,453286,null,foul,,,,,5,null,R,R,R,MIA,WSH,S,null,null,0,1,2019,-1.1104,0.9577,0.2531,2.645,null,null,434158,0,1,Bot,null,null,,,543228,,190420_222214,12.0835,-136.5738,-3.219,-16.2289,27.6751,-19.853,3.22,1.49,260,82.8,26.9,93.578,2477,5.947,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.5526,null,null,null,null,null,null,null,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/4/20,94.8,-3.5995,5.1721,Max Scherzer,445988,453286,null,called_strike,,,,,11,null,R,R,R,MIA,WSH,S,null,null,0,0,2019,-1.274,0.9341,-0.8923,2.6638,null,null,434158,0,1,Bot,null,null,,,543228,,190420_222143,9.7278,-137.6024,-2.888,-17.964,29.2907,-20.1423,2.9633,1.383,null,null,null,93.795,2484,5.746,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.7533,null,null,null,null,null,null,null,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019/4/20,86.9,-3.4919,5.2885,Max Scherzer,434158,453286,single,hit_into_play_no_out,,,,,4,Curtis Granderson singles on a line drive to left fielder Juan Soto.  ,R,L,R,MIA,WSH,X,7,line_drive,2,2,2019,-1.2468,0.3023,-0.5364,2.4673,null,null,null,0,1,Bot,62.06,109.14,,,543228,,190420_222103,9.5367,-126.2338,-1.2114,-15.0418,23.4761,-28.9421,3.1129,1.44,228,80.2,19.9,86.661,1443,6.04,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.4596,0.863,0.784,0.9,1,1,0,4,5,5,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019/4/20,95.7,-3.5386,5.2104,Max Scherzer,434158,453286,null,ball,,,,,3,null,R,L,R,MIA,WSH,B,null,null,1,2,2019,-1.0478,1.0979,0.7412,3.0558,null,null,null,0,1,Bot,null,null,,,543228,,190420_222039,13.4551,-138.7934,-2.5029,-16.0788,27.2118,-17.8083,3.0415,1.3758,null,null,null,95.151,2522,5.88,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.6197,null,null,null,null,null,null,null,5,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FC,2019/4/20,91.1,-3.6128,5.2147,Max Scherzer,434158,453286,null,ball,,,,,14,null,R,L,R,MIA,WSH,B,null,null,0,2,2019,-0.1286,0.6681,1.9377,2.2452,null,null,null,0,1,Bot,null,null,,,543228,,190420_222023,14.0379,-132.0574,-3.0205,-3.772,21.3308,-24.05,3.0771,1.44,null,null,null,90.916,2727,5.857,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.6424,null,null,null,null,null,null,null,5,3,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019/4/20,96.4,-3.3626,5.3642,Max Scherzer,434158,453286,null,called_strike,,,,,13,null,R,L,R,MIA,WSH,S,null,null,0,1,2019,-1.2165,0.9606,-1.1572,1.8276,null,null,null,0,1,Bot,null,null,,,543228,,190420_222010,8.4379,-140.0269,-5.9119,-17.4644,28.3869,-18.7593,3.0915,1.3972,null,null,null,95.582,2511,5.688,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,54.8117,null,null,null,null,null,null,null,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,2019/4/20,78.7,-3.4448,5.6233,Max Scherzer,434158,453286,null,called_strike,,,,,1,null,R,L,R,MIA,WSH,S,null,null,0,0,2019,0.8825,-0.4418,-0.672,2.7144,null,null,null,0,1,Bot,null,null,,,543228,,190420_221957,4.3659,-114.5163,1.211,6.8356,19.1665,-36.4031,3.1271,1.4257,null,null,null,77.755,2785,5.411,567373,453286,543228,571431,572821,543685,594694,665742,645302,594809,55.0883,null,null,null,null,null,null,null,5,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
SL,2019/4/14,86,-3.556,4.8833,Max Scherzer,465041,453286,field_out,hit_into_play,,,,,14,"Francisco Cervelli grounds out, pitcher Max Scherzer to first baseman Ryan Zimmerman.  ",R,R,R,WSH,PIT,X,1,ground_ball,0,1,2019,0.1417,0.2703,0.3176,0.8434,624428,null,null,2,8,Top,126.58,183.72,,,543228,,190414_194054,8.8386,-125.0048,-3.8846,-0.1502,22.9964,-28.8575,3.411,1.565,null,82.9,-20.7,85.734,null,5.984,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.5153,0.066,0.06,0,1,0,0,2,58,2,Slider,3,3,3,3,3,3,3,3,Standard,Standard
FF,2019/4/14,94.2,-3.6244,4.8709,Max Scherzer,465041,453286,null,called_strike,,,,,5,null,R,R,R,WSH,PIT,S,null,null,0,0,2019,-0.8807,1.1213,0.1202,2.7262,624428,null,null,2,8,Top,null,null,,,543228,,190414_194029,11.5364,-136.6803,-2.3086,-13.2779,27.5801,-17.9817,3.3702,1.4883,null,null,null,93.668,2529,5.947,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.5524,null,null,null,null,null,null,null,58,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard
CH,2019/4/14,81.4,-3.4749,5.0356,Max Scherzer,516782,453286,field_out,hit_into_play,,,,,8,"Starling Marte grounds out, third baseman Anthony Rendon to first baseman Ryan Zimmerman.   Adam Frazier to 3rd.  ",R,R,R,WSH,PIT,X,5,ground_ball,1,2,2019,-1.1846,0.2869,-0.2745,1.7876,null,624428,null,1,8,Top,102.2,167.97,,,543228,,190414_193935,9.3436,-118.1573,-1.1991,-12.7229,22.2475,-29.5238,3.411,1.565,67,98.7,3.1,80.794,1403,5.986,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.5136,0.524,0.483,0,1,0,0,4,57,4,Changeup,3,3,3,3,3,3,3,3,Standard,Standard
SL,2019/4/14,84.6,-3.469,5.0314,Max Scherzer,516782,453286,null,ball,,,,,11,null,R,R,R,WSH,PIT,B,null,null,0,2,2019,0.5005,-0.0746,-0.9423,3.215,null,624428,null,1,8,Top,null,null,,,543228,,190414_193906,4.8747,-123.0574,2.2419,4.0483,24.3072,-33.5991,3.2754,1.5432,null,null,null,84.028,2440,5.925,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.5744,null,null,null,null,null,null,null,57,3,Slider,3,3,3,3,3,3,3,3,Standard,Standard
CH,2019/4/14,82.5,-3.4287,5.099,Max Scherzer,516782,453286,null,swinging_strike,,,,,13,null,R,R,R,WSH,PIT,S,null,null,0,1,2019,-1.2428,0.0535,-0.4176,0.6934,null,624428,null,1,8,Top,null,null,,,543228,,190414_193831,9.129,-119.7535,-3.5877,-13.4731,21.5862,-31.2403,3.411,1.565,null,null,null,81.938,1405,5.899,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.6004,null,null,null,null,null,null,null,57,2,Changeup,3,3,3,3,3,3,3,3,Standard,Standard
SL,2019/4/14,84,-3.4963,5.0107,Max Scherzer,516782,453286,null,swinging_strike_blocked,,,,,14,null,R,R,R,WSH,PIT,S,null,null,0,0,2019,0.0983,0.0743,0.4674,0.5219,null,624428,null,1,8,Top,null,null,,,543228,,190414_193752,8.9579,-122.0674,-4.1445,-0.7005,22.9075,-30.8659,3.411,1.565,null,null,null,83.92,2317,6.207,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.2922,null,null,null,null,null,null,null,57,1,Slider,3,3,3,3,3,3,3,3,Standard,Standard
FF,2019/4/14,93.8,-3.5103,5.0106,Max Scherzer,624428,453286,double,hit_into_play_no_out,,,,,4,Adam Frazier doubles (4) on a line drive to left fielder Juan Soto.  ,R,L,R,WSH,PIT,X,7,line_drive,1,0,2019,-0.6862,0.8597,-0.411,2.3539,null,null,null,1,8,Top,49.54,123.48,,,543228,,190414_193701,9.4874,-136.3738,-3.0689,-10.4303,26.6078,-21.026,3.301,1.504,254,93.8,16.4,93.948,2507,6.173,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.3265,0.666,0.656,1.25,1,1,1,4,56,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard
CH,2019/4/14,83.8,-3.4015,5.2511,Max Scherzer,624428,453286,null,ball,,,,,11,null,R,L,R,WSH,PIT,B,null,null,0,0,2019,-1.0684,0.2085,-0.853,3.8725,null,null,null,1,8,Top,null,null,,,543228,,190414_193640,7.9075,-121.7693,2.7455,-11.9579,21.1699,-30.7926,3.2498,1.3789,null,null,null,83.616,1644,5.991,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.5086,null,null,null,null,null,null,null,56,1,Changeup,3,3,3,3,3,3,3,3,Standard,Standard
CU,2019/4/14,75.3,-3.2401,5.4921,Max Scherzer,543776,453286,field_out,hit_into_play,,,,,13,"JB Shuck grounds out softly, pitcher Max Scherzer to first baseman Ryan Zimmerman.  ",R,L,R,WSH,PIT,X,1,ground_ball,1,2,2019,1.1803,-0.897,-1.4844,1.9951,null,null,null,0,8,Top,125.41,203.42,,,543228,,190414_193600,1.5943,-109.5027,1.4026,8.8925,19.8003,-39.6728,3.319,1.513,1,54.7,-58.8,74.024,2804,5.427,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,55.0722,0.155,0.138,0,1,0,0,1,55,5,Curveball,3,3,3,3,3,3,3,3,Standard,Standard
FF,2019/4/14,94.3,-3.4304,5.0447,Max Scherzer,543776,453286,null,foul,,,,,11,null,R,L,R,WSH,PIT,S,null,null,1,2,2019,-0.6044,1.2181,-0.7276,4.0273,null,null,null,0,8,Top,null,null,,,543228,,190414_193535,8.3212,-137.1896,0.3329,-9.3069,28.0536,-17.1236,3.319,1.513,269,85,44.3,94.239,2485,6.097,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.4028,null,null,null,null,null,null,null,55,4,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard
CH,2019/4/14,83.8,-3.4654,5.1835,Max Scherzer,543776,453286,null,ball,,,,,13,null,R,L,R,WSH,PIT,B,null,null,0,2,2019,-1.1142,-0.0624,-2.2416,1.929,null,null,null,0,8,Top,null,null,,,543228,,190414_193514,4.917,-121.8206,-0.983,-11.8178,23.4049,-32.8357,3.4186,1.589,null,null,null,82.948,1518,5.728,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.7713,null,null,null,null,null,null,null,55,3,Changeup,3,3,3,3,3,3,3,3,Standard,Standard
FF,2019/4/14,93.3,-3.4661,5.0709,Max Scherzer,543776,453286,null,foul,,,,,4,null,R,L,R,WSH,PIT,S,null,null,0,1,2019,-1.2557,1.0681,-0.5149,2.1023,null,null,null,0,8,Top,null,null,,,543228,,190414_193453,10.131,-135.4607,-4.1345,-17.2037,26.8624,-18.6565,3.319,1.513,267,81.3,38.3,92.387,2485,5.663,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.8367,null,null,null,null,null,null,null,55,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard
CU,2019/4/14,76.5,-3.2709,5.4955,Max Scherzer,543776,453286,null,called_strike,,,,,2,null,R,L,R,WSH,PIT,S,null,null,0,0,2019,0.9871,-0.4523,0.0201,3.2397,null,null,null,0,8,Top,null,null,,,543228,,190414_193430,5.1406,-111.1999,2.9591,7.1955,18.1221,-36.5671,3.33,1.5552,null,null,null,75.763,2837,5.609,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.891,null,null,null,null,null,null,null,55,1,Curveball,3,3,3,3,3,3,3,3,Standard,Standard
FF,2019/4/14,95.1,-3.5442,4.9918,Max Scherzer,570481,453286,field_out,hit_into_play,,,,,4,"Erik Gonzalez grounds out, second baseman Howie Kendrick to first baseman Ryan Zimmerman.  ",R,R,R,WSH,PIT,X,4,ground_ball,2,2,2019,-0.5581,0.906,-0.4697,2.44,null,null,null,2,7,Top,151.47,153.75,,,543228,,190414_191846,9.3215,-138.365,-3.1491,-9.0235,26.2967,-19.9848,3.49,1.601,3,93,-39.4,95.805,2583,6.374,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.1257,0.063,0.052,0,1,0,0,2,50,6,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard
SL,2019/4/14,83.6,-3.5126,5.0606,Max Scherzer,570481,453286,null,foul,,,,,11,null,R,R,R,WSH,PIT,S,null,null,2,2,2019,0.4867,-0.0664,-1.0018,2.7766,null,null,null,2,7,Top,null,null,,,543228,,190414_191810,4.8024,-121.7045,1.2111,3.9047,21.7787,-33.2658,3.49,1.601,305,90.5,20,83.097,2462,5.734,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.7657,null,null,null,null,null,null,null,50,5,Slider,3,3,3,3,3,3,3,3,Standard,Standard
SL,2019/4/14,86.7,-3.3444,5.1231,Max Scherzer,570481,453286,null,ball,,,,,14,null,R,R,R,WSH,PIT,B,null,null,1,2,2019,0.3198,0.2051,1.8454,0.111,null,null,null,2,7,Top,null,null,,,543228,,190414_191741,11.5921,-125.6004,-6.0323,0.8784,26.3034,-29.0447,3.5565,1.634,null,null,null,85.359,2319,5.748,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.7518,null,null,null,null,null,null,null,50,4,Slider,3,3,3,3,3,3,3,3,Standard,Standard
CH,2019/4/14,83.2,-3.553,5.1241,Max Scherzer,570481,453286,null,ball,,,,,13,null,R,R,R,WSH,PIT,B,null,null,0,2,2019,-1.2942,-0.0791,-1.4465,1.2009,null,null,null,2,7,Top,null,null,,,543228,,190414_191721,7.2222,-120.8907,-2.4195,-13.7794,20.8793,-32.7394,3.6395,1.6947,null,null,null,82.656,1477,5.754,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.7457,null,null,null,null,null,null,null,50,3,Changeup,3,3,3,3,3,3,3,3,Standard,Standard
FF,2019/4/14,93.6,-3.4803,5.0726,Max Scherzer,570481,453286,null,foul_tip,,,,,1,null,R,R,R,WSH,PIT,S,null,null,0,1,2019,-0.9335,1.0747,-0.6841,3.4375,null,null,null,2,7,Top,null,null,,,543228,,190414_191702,9.2139,-136.0228,-0.854,-13.4259,27.4432,-18.8925,3.49,1.601,null,null,null,93.518,2496,6.135,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.3648,null,null,null,null,null,null,null,50,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard
FF,2019/4/14,93.6,-3.5359,4.9647,Max Scherzer,570481,453286,null,foul,,,,,4,null,R,R,R,WSH,PIT,S,null,null,0,0,2019,-1.0724,1.1583,-0.4827,2.6096,null,null,null,2,7,Top,null,null,,,543228,,190414_191645,10.0739,-135.9037,-2.8324,-15.1302,27.0919,-17.6566,3.49,1.601,264,85.1,20.4,92.913,2517,5.801,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.6986,null,null,null,null,null,null,null,50,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard
FF,2019/4/14,94.7,-3.4842,5.0492,Max Scherzer,641829,453286,strikeout,called_strike,,,,,11,Jason Martin called out on strikes.  ,R,L,R,WSH,PIT,S,2,null,0,2,2019,-1.0869,1.0322,-1.1688,2.4246,null,null,null,1,7,Top,null,null,,,543228,,190414_191606,8.3938,-137.5689,-3.441,-15.4947,29.2905,-18.6433,3.3108,1.4351,null,null,null,94.33,2499,6.077,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.423,null,null,0,1,0,0,null,49,3,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard
CU,2019/4/14,77,-3.2272,5.4913,Max Scherzer,641829,453286,null,called_strike,,,,,4,null,R,L,R,WSH,PIT,S,null,null,0,1,2019,0.9774,-0.5473,-0.6862,2.6127,null,null,null,1,7,Top,null,null,,,543228,,190414_191545,3.6228,-111.9828,1.7353,7.4365,18.4151,-37.1931,3.2101,1.4775,null,null,null,76.127,2687,5.488,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,55.0112,null,null,null,null,null,null,null,49,2,Curveball,3,3,3,3,3,3,3,3,Standard,Standard
FF,2019/4/14,92.7,-3.5914,5.1497,Max Scherzer,641829,453286,null,foul,,,,,4,null,R,L,R,WSH,PIT,S,null,null,0,0,2019,-1.2502,0.9191,-0.51,2.3872,null,null,null,1,7,Top,null,null,,,543228,,190414_191522,10.4107,-134.521,-3.2053,-17.0374,26.7252,-20.757,3.285,1.487,null,null,null,91.904,2560,5.776,565902,453286,543228,475582,435062,543685,594694,665742,572191,594809,54.7232,null,null,null,null,null,null,null,49,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Strategic,Standard
